iter	Passed	Remaining
1168	52434	82128
1169	52480	82085
1170	52523	82037
1171	52566	81989
1172	52740	82145
1173	52784	82098
1174	52828	82053
1175	52873	82008
1176	52928	81978
1177	52975	81937
1178	53022	81895
1179	53065	81847
1180	53108	81799
1181	53155	81757
1182	53199	81710
1183	53241	81660
1184	53283	81611
1185	53324	81560
1186	53365	81509
1187	53409	81463
1188	53459	81425
1189	53544	81442
1190	53585	81391
1191	53625	81338
1192	53667	81288
1193	53708	81237
1194	53881	81386
1195	53964	81398
1196	54005	81346
1197	54048	81298
1198	54090	81248
1199	54134	81201
1200	54176	81151
1201	54219	81103
1202	54262	81054
1203	54303	81004
1204	54387	81017
1205	54430	80969
1206	54472	80918
1207	54512	80866
1208	54554	80816
1209	54599	80770
1210	54644	80725
1211	54687	80677
1212	54753	80662
1213	54796	80614
1214	54838	80565
1215	54883	80519
1216	54994	80571
1217	55143	80677
1218	55186	80629
1219	55240	80596
1220	55283	80548
1221	55345	80527
1222	55388	80477
1223	55432	80431
1224	55479	80388
1225	55528	80349
1226	55580	80312
1227	55628	80272
1228	55675	80228
1229	55719	80181
1230	55764	80136
1231	55814	80096
1232	55862	80055
1233	55906	80008
1234	55951	79962
1235	55997	79918
1236	56041	79871
1237	56084	79822
1238	56134	79784
1239	56307	79919
1240	56351	79872
1241	56392	79821
1242	56439	79778
1243	56499	79753
1244	56556	79724
1245	56603	79681
1246	56652	79640
1247	56700	79598
1248	56746	79554
1249	56793	79510
1250	56838	79464
1251	56884	79420
1252	56929	79374
1253	56976	79330
1254	57023	79287
1255	57066	79239
1256	57109	79190
1257	57151	79139
1258	57192	79088
1259	57236	79040
1260	57278	78990
1261	57405	79058
1262	57510	79093
1263	57569	79067
1264	57615	79021
1265	57659	78973
1266	57703	78927
1267	57746	78877
1268	57790	78829
1269	57833	78781
1270	57878	78734
1271	57925	78691
1272	57973	78649
1273	58058	78657
1274	58104	78612
1275	58154	78572
1276	58200	78527
1277	58244	78479
1278	58284	78427
1279	58325	78375
1280	58367	78324
1281	58408	78273
1282	58451	78224
1283	58501	78183
1284	58698	78340
1285	58751	78304
1286	58801	78265
1287	58849	78222
1288	58898	78180
1289	58943	78135
1290	58988	78088
1291	59033	78041
1292	59078	77993
1293	59121	77944
1294	59163	77895
1295	59207	77846
1296	59249	77795
1297	59292	77747
1298	59335	77697
1299	59379	77650
1300	59429	77609
1301	59473	77562
1302	59518	77515
1303	59566	77472
1304	59613	77429
1305	59655	77378
1306	59700	77332
1307	59876	77454
1308	59921	77407
1309	59963	77357
1310	60012	77315
1311	60072	77288
1312	60118	77243
1313	60160	77192
1314	60203	77142
1315	60245	77092
1316	60288	77042
1317	60330	76992
1318	60374	76944
1319	60419	76897
1320	60464	76851
1321	60508	76802
1322	60558	76762
1323	60600	76712
1324	60641	76660
1325	60684	76611
1326	60730	76564
1327	60774	76517
1328	60817	76468
1329	60862	76421
1330	61068	76576
1331	61124	76543
1332	61175	76503
1333	61226	76464
1334	61276	76423
1335	61326	76382
1336	61391	76360
1337	61444	76323
1338	61496	76285
1339	61544	76242
1340	61597	76205
1341	61647	76163
1342	61694	76118
1343	61741	76074
1344	61791	76033
1345	61854	76008
1346	61905	75968
1347	61956	75929
1348	62005	75887
1349	62054	75844
1350	62199	75918
1351	62301	75942
1352	62344	75892
1353	62389	75843
1354	62442	75806
1355	62486	75757
1356	62535	75715
1357	62577	75664
1358	62620	75614
1359	62666	75568
1360	62707	75516
1361	62752	75468
1362	62795	75419
1363	62838	75369
1364	62881	75320
1365	62926	75271
1366	62990	75248
1367	63033	75198
1368	63078	75150
1369	63121	75100
1370	63164	75050
1371	63205	74998
1372	63247	74948
1373	63296	74905
1374	63480	75022
1375	63520	74968
1376	63562	74917
1377	63605	74868
1378	63648	74818
1379	63693	74770
1380	63737	74722
1381	63779	74671
1382	63823	74622
1383	63895	74606
1384	63939	74557
1385	63980	74505
1386	64022	74454
1387	64064	74402
1388	64106	74352
1389	64150	74303
1390	64196	74257
1391	64240	74208
1392	64283	74158
1393	64333	74117
1394	64374	74065
1395	64415	74013
1396	64457	73961
1397	64781	74234
1398	64823	74182
1399	64865	74132
1400	64911	74084
1401	64955	74035
1402	65018	74009
1403	65063	73961
1404	65104	73908
1405	65146	73856
1406	65186	73804
1407	65229	73754
1408	65272	73703
1409	65315	73654
1410	65357	73602
1411	65433	73589
1412	65480	73543
1413	65538	73510
1414	65584	73464
1415	65630	73416
1416	65672	73366
1417	65728	73329
1418	65768	73276
1419	65871	73294
1420	66008	73348
1421	66051	73298
1422	66094	73247
1423	66139	73198
1424	66185	73152
1425	66229	73102
1426	66272	73053
1427	66315	73002
1428	66360	72954
1429	66403	72904
1430	66446	72854
1431	66488	72803
1432	66533	72755
1433	66577	72705
1434	66620	72656
1435	66664	72607
1436	66714	72564
1437	66756	72512
1438	66800	72464
1439	66843	72413
1440	66886	72364
1441	66928	72312
1442	66971	72262
1443	67101	72306
1444	67213	72330
1445	67258	72282
1446	67301	72232
1447	67346	72183
1448	67402	72147
1449	67450	72101
1450	67496	72055
1451	67541	72006
1452	67581	71953
1453	67655	71936
1454	67697	71885
1455	67739	71833
1456	67783	71784
1457	67825	71733
1458	67868	71683
1459	67910	71631
1460	67959	71587
1461	68002	71537
1462	68044	71486
1463	68087	71435
1464	68132	71387
1465	68175	71338
1466	68373	71449
1467	68416	71399
1468	68459	71348
1469	68502	71298
1470	68545	71248
1471	68589	71199
1472	68634	71150
1473	68683	71106
1474	68727	71057
1475	68770	71006
1476	68811	70954
1477	68854	70904
1478	68895	70852
1479	68938	70801
1480	68981	70751
1481	69026	70703
1482	69070	70653
1483	69119	70610
1484	69191	70589
1485	69241	70546
1486	69284	70495
1487	69325	70443
1488	69365	70390
1489	69556	70490
1490	69599	70440
1491	69642	70389
1492	69688	70342
1493	69730	70290
1494	69775	70242
1495	69822	70195
1496	69867	70147
1497	69910	70097
1498	69951	70045
1499	69995	69995
1500	70037	69943
1501	70079	69893
1502	70123	69843
1503	70166	69793
1504	70209	69742
1505	70250	69690
1506	70295	69642
1507	70361	69614
1508	70403	69563
1509	70446	69513
1510	70487	69460
1511	70529	69409
1512	70573	69360
1513	70777	69468
1514	70820	69418
1515	70862	69366
1516	70905	69316
1517	70951	69268
1518	70996	69220
1519	71045	69175
1520	71090	69127
1521	71134	69078
1522	71177	69027
1523	71221	68977
1524	71263	68926
1525	71306	68876
1526	71348	68825
1527	71394	68777
1528	71435	68726
1529	71481	68678
1530	71530	68633
1531	71573	68583
1532	71617	68533
1533	71659	68483
1534	71702	68433
1535	71746	68382
1536	71872	68411
1537	71988	68430
1538	72033	68382
1539	72077	68332
1540	72124	68286
1541	72168	68237
1542	72225	68199
1543	72273	68154
1544	72316	68103
1545	72358	68052
1546	72400	68001
1547	72482	67987
1548	72523	67935
1549	72564	67882
1550	72605	67831
1551	72647	67779
1552	72690	67729
1553	72738	67683
1554	72781	67632
1555	72824	67582
1556	72866	67531
1557	72907	67478
1558	72949	67427
1559	73147	67520
1560	73200	67479
1561	73243	67429
1562	73289	67381
1563	73334	67332
1564	73388	67292
1565	73434	67244
1566	73480	67196
1567	73522	67145
1568	73565	67095
1569	73609	67045
1570	73651	66994
1571	73698	66947
1572	73741	66896
1573	73784	66847
1574	73827	66796
1575	73871	66746
1576	73919	66700
1577	73962	66650
1578	74004	66599
1579	74046	66548
1580	74091	66499
