iter	Logloss	Accuracy
1875	0.009979867709	1
1876	0.009960789273	1
1877	0.009947388885	1
1878	0.009930472201	1
1879	0.009926101481	1
1880	0.009915411711	1
1881	0.00990893231	1
1882	0.009894407001	1
1883	0.009892308522	1
1884	0.009885527862	1
1885	0.009879862672	1
1886	0.009857899938	1
1887	0.009848228021	1
1888	0.009837337969	1
1889	0.009832438262	1
1890	0.009821588317	1
