iter	Passed	Remaining
948	6305	338
949	6313	332
950	6321	325
951	6329	319
952	6337	312
953	6344	305
954	6352	299
955	6359	292
956	6367	286
957	6375	279
958	6383	272
959	6391	266
960	6398	259
961	6405	253
962	6413	246
963	6420	239
964	6428	233
965	6435	226
966	6443	219
967	6451	213
968	6458	206
969	6465	199
970	6472	193
971	6480	186
972	6487	180
973	6494	173
974	6502	166
975	6510	160
976	6517	153
977	6524	146
978	6532	140
979	6539	133
980	6546	126
981	6553	120
982	6560	113
983	6568	106
984	6575	100
985	6582	93
986	6589	86
987	6597	80
988	6604	73
989	6612	66
990	6619	60
991	6625	53
992	6633	46
993	6640	40
994	6647	33
995	6654	26
996	6661	20
997	6668	13
998	6675	6
999	6682	0
